srclang,trglang,srcIndex,documentId,segmentId,judgeId,system1Number,system1Id,system1rank,system2Number,system2Id,system2rank,system3Number,system3Id,system3rank,system4Number,system4Id,system4rank,system5Number,system5Id,system5rank,system6Number,system6Id,system6rank,system7Number,system7Id,system7rank,system8Number,system8Id,system8rank,system9Number,system9Id,system9rank,system10Number,system10Id,system10rank,system11Number,system11Id,system11rank,system12Number,system12Id,system12rank,system13Number,system13Id,system13rank,system14Number,system14Id,system14rank
Complex,simple,52,-1,52,max-sari,-1,POST,10,-1,NTHU,3,-1,AMU,9,-1,CUUI,8,-1,IITB,11,-1,IPN,3,-1,PKU,2,-1,RAC,3,-1,SJTU,11,-1,UFC,13,-1,UMC,7,-1,CAMB,6,-1,SOURCE,13,-1,NUCLEA,1
Complex,simple,53,-1,53,max-sari,-1,POST,5,-1,NTHU,9,-1,AMU,4,-1,CUUI,8,-1,IITB,11,-1,IPN,11,-1,PKU,3,-1,RAC,2,-1,SJTU,7,-1,UFC,11,-1,UMC,10,-1,CAMB,6,-1,SOURCE,11,-1,NUCLEA,1
Complex,simple,54,-1,54,max-sari,-1,POST,3,-1,NTHU,9,-1,AMU,5,-1,CUUI,9,-1,IITB,9,-1,IPN,8,-1,PKU,1,-1,RAC,4,-1,SJTU,9,-1,UFC,9,-1,UMC,6,-1,CAMB,6,-1,SOURCE,9,-1,NUCLEA,1
Complex,simple,55,-1,55,max-sari,-1,POST,8,-1,NTHU,9,-1,AMU,2,-1,CUUI,7,-1,IITB,9,-1,IPN,9,-1,PKU,3,-1,RAC,4,-1,SJTU,9,-1,UFC,9,-1,UMC,5,-1,CAMB,6,-1,SOURCE,9,-1,NUCLEA,1
Complex,simple,56,-1,56,max-sari,-1,POST,8,-1,NTHU,14,-1,AMU,9,-1,CUUI,5,-1,IITB,10,-1,IPN,2,-1,PKU,2,-1,RAC,7,-1,SJTU,10,-1,UFC,10,-1,UMC,4,-1,CAMB,5,-1,SOURCE,10,-1,NUCLEA,1
Complex,simple,57,-1,57,max-sari,-1,POST,10,-1,NTHU,11,-1,AMU,7,-1,CUUI,8,-1,IITB,2,-1,IPN,11,-1,PKU,6,-1,RAC,5,-1,SJTU,9,-1,UFC,11,-1,UMC,4,-1,CAMB,3,-1,SOURCE,11,-1,NUCLEA,1
Complex,simple,60,-1,60,max-sari,-1,POST,1,-1,NTHU,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,SOURCE,1,-1,NUCLEA,1
Complex,simple,61,-1,61,max-sari,-1,POST,3,-1,NTHU,4,-1,AMU,7,-1,CUUI,6,-1,IITB,7,-1,IPN,5,-1,PKU,7,-1,RAC,7,-1,SJTU,7,-1,UFC,7,-1,UMC,7,-1,CAMB,1,-1,SOURCE,7,-1,NUCLEA,1
Complex,simple,62,-1,62,max-sari,-1,POST,14,-1,NTHU,6,-1,AMU,3,-1,CUUI,1,-1,IITB,6,-1,IPN,2,-1,PKU,6,-1,RAC,6,-1,SJTU,6,-1,UFC,6,-1,UMC,5,-1,CAMB,4,-1,SOURCE,6,-1,NUCLEA,6
Complex,simple,63,-1,63,max-sari,-1,POST,9,-1,NTHU,8,-1,AMU,6,-1,CUUI,7,-1,IITB,10,-1,IPN,10,-1,PKU,4,-1,RAC,5,-1,SJTU,10,-1,UFC,10,-1,UMC,3,-1,CAMB,2,-1,SOURCE,10,-1,NUCLEA,1
Complex,simple,64,-1,64,max-sari,-1,POST,9,-1,NTHU,10,-1,AMU,5,-1,CUUI,7,-1,IITB,11,-1,IPN,2,-1,PKU,2,-1,RAC,5,-1,SJTU,11,-1,UFC,11,-1,UMC,8,-1,CAMB,4,-1,SOURCE,11,-1,NUCLEA,1
Complex,simple,65,-1,65,max-sari,-1,POST,5,-1,NTHU,10,-1,AMU,4,-1,CUUI,11,-1,IITB,12,-1,IPN,12,-1,PKU,8,-1,RAC,3,-1,SJTU,5,-1,UFC,8,-1,UMC,5,-1,CAMB,2,-1,SOURCE,12,-1,NUCLEA,1
Complex,simple,66,-1,66,max-sari,-1,POST,4,-1,NTHU,7,-1,AMU,8,-1,CUUI,3,-1,IITB,8,-1,IPN,14,-1,PKU,2,-1,RAC,6,-1,SJTU,8,-1,UFC,8,-1,UMC,8,-1,CAMB,5,-1,SOURCE,8,-1,NUCLEA,1
Complex,simple,67,-1,67,max-sari,-1,POST,3,-1,NTHU,2,-1,AMU,3,-1,CUUI,3,-1,IITB,3,-1,IPN,3,-1,PKU,3,-1,RAC,3,-1,SJTU,3,-1,UFC,3,-1,UMC,3,-1,CAMB,1,-1,SOURCE,3,-1,NUCLEA,3
Complex,simple,68,-1,68,max-sari,-1,POST,2,-1,NTHU,7,-1,AMU,7,-1,CUUI,4,-1,IITB,7,-1,IPN,7,-1,PKU,5,-1,RAC,3,-1,SJTU,7,-1,UFC,7,-1,UMC,7,-1,CAMB,6,-1,SOURCE,7,-1,NUCLEA,1
Complex,simple,69,-1,69,max-sari,-1,POST,7,-1,NTHU,8,-1,AMU,8,-1,CUUI,3,-1,IITB,8,-1,IPN,8,-1,PKU,3,-1,RAC,8,-1,SJTU,3,-1,UFC,8,-1,UMC,6,-1,CAMB,2,-1,SOURCE,8,-1,NUCLEA,1
Complex,simple,70,-1,70,max-sari,-1,POST,2,-1,NTHU,14,-1,AMU,6,-1,CUUI,1,-1,IITB,7,-1,IPN,2,-1,PKU,2,-1,RAC,7,-1,SJTU,5,-1,UFC,7,-1,UMC,7,-1,CAMB,7,-1,SOURCE,7,-1,NUCLEA,7
Complex,simple,71,-1,71,max-sari,-1,POST,5,-1,NTHU,6,-1,AMU,1,-1,CUUI,4,-1,IITB,6,-1,IPN,6,-1,PKU,6,-1,RAC,6,-1,SJTU,6,-1,UFC,6,-1,UMC,6,-1,CAMB,3,-1,SOURCE,6,-1,NUCLEA,1
Complex,simple,72,-1,72,max-sari,-1,POST,1,-1,NTHU,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,14,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,SOURCE,1,-1,NUCLEA,1
Complex,simple,73,-1,73,max-sari,-1,POST,2,-1,NTHU,7,-1,AMU,9,-1,CUUI,2,-1,IITB,9,-1,IPN,9,-1,PKU,8,-1,RAC,5,-1,SJTU,9,-1,UFC,9,-1,UMC,2,-1,CAMB,6,-1,SOURCE,9,-1,NUCLEA,1
Complex,simple,75,-1,75,max-sari,-1,POST,1,-1,NTHU,4,-1,AMU,9,-1,CUUI,7,-1,IITB,9,-1,IPN,8,-1,PKU,5,-1,RAC,9,-1,SJTU,9,-1,UFC,9,-1,UMC,1,-1,CAMB,5,-1,SOURCE,9,-1,NUCLEA,1
Complex,simple,76,-1,76,max-sari,-1,POST,1,-1,NTHU,8,-1,AMU,1,-1,CUUI,7,-1,IITB,8,-1,IPN,8,-1,PKU,1,-1,RAC,6,-1,SJTU,8,-1,UFC,8,-1,UMC,8,-1,CAMB,5,-1,SOURCE,8,-1,NUCLEA,1
Complex,simple,78,-1,78,max-sari,-1,POST,1,-1,NTHU,7,-1,AMU,7,-1,CUUI,4,-1,IITB,7,-1,IPN,6,-1,PKU,7,-1,RAC,1,-1,SJTU,7,-1,UFC,7,-1,UMC,5,-1,CAMB,1,-1,SOURCE,7,-1,NUCLEA,7
Complex,simple,79,-1,79,max-sari,-1,POST,4,-1,NTHU,6,-1,AMU,2,-1,CUUI,5,-1,IITB,7,-1,IPN,7,-1,PKU,7,-1,RAC,7,-1,SJTU,7,-1,UFC,7,-1,UMC,7,-1,CAMB,3,-1,SOURCE,7,-1,NUCLEA,1
Complex,simple,80,-1,80,max-sari,-1,POST,3,-1,NTHU,3,-1,AMU,3,-1,CUUI,3,-1,IITB,3,-1,IPN,3,-1,PKU,3,-1,RAC,3,-1,SJTU,3,-1,UFC,3,-1,UMC,1,-1,CAMB,1,-1,SOURCE,3,-1,NUCLEA,3
Complex,simple,81,-1,81,max-sari,-1,POST,3,-1,NTHU,3,-1,AMU,1,-1,CUUI,3,-1,IITB,3,-1,IPN,1,-1,PKU,3,-1,RAC,3,-1,SJTU,3,-1,UFC,3,-1,UMC,3,-1,CAMB,3,-1,SOURCE,3,-1,NUCLEA,3
Complex,simple,83,-1,83,max-sari,-1,POST,1,-1,NTHU,1,-1,AMU,6,-1,CUUI,3,-1,IITB,6,-1,IPN,6,-1,PKU,6,-1,RAC,4,-1,SJTU,6,-1,UFC,6,-1,UMC,6,-1,CAMB,5,-1,SOURCE,6,-1,NUCLEA,6
Complex,simple,84,-1,84,max-sari,-1,POST,9,-1,NTHU,6,-1,AMU,3,-1,CUUI,5,-1,IITB,4,-1,IPN,9,-1,PKU,8,-1,RAC,14,-1,SJTU,9,-1,UFC,9,-1,UMC,7,-1,CAMB,2,-1,SOURCE,9,-1,NUCLEA,1
Complex,simple,86,-1,86,max-sari,-1,POST,7,-1,NTHU,5,-1,AMU,9,-1,CUUI,9,-1,IITB,9,-1,IPN,6,-1,PKU,3,-1,RAC,3,-1,SJTU,2,-1,UFC,9,-1,UMC,9,-1,CAMB,8,-1,SOURCE,9,-1,NUCLEA,1
Complex,simple,87,-1,87,max-sari,-1,POST,8,-1,NTHU,10,-1,AMU,1,-1,CUUI,9,-1,IITB,11,-1,IPN,14,-1,PKU,1,-1,RAC,5,-1,SJTU,6,-1,UFC,11,-1,UMC,4,-1,CAMB,7,-1,SOURCE,11,-1,NUCLEA,1
Complex,simple,88,-1,88,max-sari,-1,POST,1,-1,NTHU,4,-1,AMU,4,-1,CUUI,4,-1,IITB,4,-1,IPN,4,-1,PKU,4,-1,RAC,4,-1,SJTU,2,-1,UFC,4,-1,UMC,4,-1,CAMB,2,-1,SOURCE,4,-1,NUCLEA,4
Complex,simple,90,-1,90,max-sari,-1,POST,3,-1,NTHU,3,-1,AMU,1,-1,CUUI,3,-1,IITB,3,-1,IPN,3,-1,PKU,3,-1,RAC,3,-1,SJTU,3,-1,UFC,3,-1,UMC,3,-1,CAMB,1,-1,SOURCE,3,-1,NUCLEA,3
Complex,simple,91,-1,91,max-sari,-1,POST,8,-1,NTHU,6,-1,AMU,5,-1,CUUI,4,-1,IITB,10,-1,IPN,10,-1,PKU,7,-1,RAC,2,-1,SJTU,10,-1,UFC,10,-1,UMC,3,-1,CAMB,9,-1,SOURCE,10,-1,NUCLEA,1
Complex,simple,92,-1,92,max-sari,-1,POST,7,-1,NTHU,2,-1,AMU,2,-1,CUUI,7,-1,IITB,7,-1,IPN,7,-1,PKU,7,-1,RAC,2,-1,SJTU,7,-1,UFC,7,-1,UMC,2,-1,CAMB,6,-1,SOURCE,7,-1,NUCLEA,1
Complex,simple,94,-1,94,max-sari,-1,POST,1,-1,NTHU,1,-1,AMU,1,-1,CUUI,8,-1,IITB,9,-1,IPN,9,-1,PKU,7,-1,RAC,6,-1,SJTU,9,-1,UFC,9,-1,UMC,9,-1,CAMB,1,-1,SOURCE,9,-1,NUCLEA,1
Complex,simple,95,-1,95,max-sari,-1,POST,4,-1,NTHU,3,-1,AMU,7,-1,CUUI,8,-1,IITB,8,-1,IPN,8,-1,PKU,1,-1,RAC,1,-1,SJTU,8,-1,UFC,8,-1,UMC,6,-1,CAMB,4,-1,SOURCE,8,-1,NUCLEA,8
Complex,simple,96,-1,96,max-sari,-1,POST,3,-1,NTHU,1,-1,AMU,3,-1,CUUI,3,-1,IITB,3,-1,IPN,3,-1,PKU,3,-1,RAC,3,-1,SJTU,3,-1,UFC,3,-1,UMC,3,-1,CAMB,2,-1,SOURCE,3,-1,NUCLEA,3
Complex,simple,97,-1,97,max-sari,-1,POST,9,-1,NTHU,7,-1,AMU,5,-1,CUUI,1,-1,IITB,9,-1,IPN,9,-1,PKU,6,-1,RAC,8,-1,SJTU,9,-1,UFC,9,-1,UMC,3,-1,CAMB,4,-1,SOURCE,9,-1,NUCLEA,2
Complex,simple,98,-1,98,max-sari,-1,POST,3,-1,NTHU,2,-1,AMU,4,-1,CUUI,13,-1,IITB,4,-1,IPN,4,-1,PKU,13,-1,RAC,4,-1,SJTU,4,-1,UFC,4,-1,UMC,4,-1,CAMB,1,-1,SOURCE,4,-1,NUCLEA,4
Complex,simple,100,-1,100,max-sari,-1,POST,4,-1,NTHU,4,-1,AMU,4,-1,CUUI,4,-1,IITB,4,-1,IPN,4,-1,PKU,4,-1,RAC,2,-1,SJTU,4,-1,UFC,4,-1,UMC,4,-1,CAMB,2,-1,SOURCE,4,-1,NUCLEA,1
Complex,simple,101,-1,101,max-sari,-1,POST,1,-1,NTHU,5,-1,AMU,14,-1,CUUI,4,-1,IITB,7,-1,IPN,7,-1,PKU,7,-1,RAC,6,-1,SJTU,7,-1,UFC,7,-1,UMC,7,-1,CAMB,1,-1,SOURCE,7,-1,NUCLEA,1
Complex,simple,102,-1,102,max-sari,-1,POST,14,-1,NTHU,5,-1,AMU,4,-1,CUUI,5,-1,IITB,5,-1,IPN,5,-1,PKU,5,-1,RAC,3,-1,SJTU,5,-1,UFC,5,-1,UMC,5,-1,CAMB,2,-1,SOURCE,5,-1,NUCLEA,1
Complex,simple,103,-1,103,max-sari,-1,POST,3,-1,NTHU,2,-1,AMU,6,-1,CUUI,7,-1,IITB,11,-1,IPN,8,-1,PKU,11,-1,RAC,9,-1,SJTU,10,-1,UFC,11,-1,UMC,4,-1,CAMB,5,-1,SOURCE,11,-1,NUCLEA,1
Complex,simple,106,-1,106,max-sari,-1,POST,12,-1,NTHU,12,-1,AMU,6,-1,CUUI,1,-1,IITB,6,-1,IPN,14,-1,PKU,6,-1,RAC,5,-1,SJTU,6,-1,UFC,6,-1,UMC,3,-1,CAMB,3,-1,SOURCE,6,-1,NUCLEA,1
Complex,simple,107,-1,107,max-sari,-1,POST,5,-1,NTHU,8,-1,AMU,3,-1,CUUI,4,-1,IITB,8,-1,IPN,8,-1,PKU,8,-1,RAC,2,-1,SJTU,8,-1,UFC,8,-1,UMC,7,-1,CAMB,6,-1,SOURCE,8,-1,NUCLEA,1
Complex,simple,108,-1,108,max-sari,-1,POST,1,-1,NTHU,1,-1,AMU,6,-1,CUUI,1,-1,IITB,10,-1,IPN,8,-1,PKU,6,-1,RAC,1,-1,SJTU,10,-1,UFC,10,-1,UMC,10,-1,CAMB,9,-1,SOURCE,10,-1,NUCLEA,1
Complex,simple,109,-1,109,max-sari,-1,POST,7,-1,NTHU,9,-1,AMU,10,-1,CUUI,2,-1,IITB,10,-1,IPN,10,-1,PKU,5,-1,RAC,8,-1,SJTU,2,-1,UFC,10,-1,UMC,2,-1,CAMB,5,-1,SOURCE,10,-1,NUCLEA,1
Complex,simple,110,-1,110,max-sari,-1,POST,6,-1,NTHU,6,-1,AMU,4,-1,CUUI,6,-1,IITB,6,-1,IPN,5,-1,PKU,6,-1,RAC,6,-1,SJTU,3,-1,UFC,6,-1,UMC,1,-1,CAMB,2,-1,SOURCE,6,-1,NUCLEA,6
Complex,simple,111,-1,111,max-sari,-1,POST,7,-1,NTHU,2,-1,AMU,1,-1,CUUI,8,-1,IITB,8,-1,IPN,8,-1,PKU,8,-1,RAC,5,-1,SJTU,8,-1,UFC,8,-1,UMC,6,-1,CAMB,4,-1,SOURCE,8,-1,NUCLEA,2
