srclang,trglang,srcIndex,documentId,segmentId,judgeId,system1Number,system1Id,system1rank,system2Number,system2Id,system2rank,system3Number,system3Id,system3rank,system4Number,system4Id,system4rank,system5Number,system5Id,system5rank,system6Number,system6Id,system6rank,system7Number,system7Id,system7rank,system8Number,system8Id,system8rank,system9Number,system9Id,system9rank,system10Number,system10Id,system10rank,system11Number,system11Id,system11rank,system12Number,system12Id,system12rank,system13Number,system13Id,system13rank,system14Number,system14Id,system14rank
Complex,simple,16,-1,16,GLEU,-1,POST,10,-1,NTHU,3,-1,AMU,2,-1,CUUI,6,-1,IITB,11,-1,IPN,11,-1,PKU,5,-1,RAC,4,-1,SJTU,7,-1,UFC,11,-1,UMC,7,-1,CAMB,7,-1,SOURCE,11,-1,NUCLEA,1
Complex,simple,18,-1,18,GLEU,-1,POST,2,-1,NTHU,2,-1,AMU,2,-1,CUUI,2,-1,IITB,2,-1,IPN,13,-1,PKU,2,-1,RAC,13,-1,SJTU,2,-1,UFC,2,-1,UMC,2,-1,CAMB,2,-1,SOURCE,2,-1,NUCLEA,1
Complex,simple,19,-1,19,GLEU,-1,POST,5,-1,NTHU,5,-1,AMU,14,-1,CUUI,5,-1,IITB,5,-1,IPN,5,-1,PKU,2,-1,RAC,2,-1,SJTU,5,-1,UFC,5,-1,UMC,5,-1,CAMB,4,-1,SOURCE,5,-1,NUCLEA,1
Complex,simple,20,-1,20,GLEU,-1,POST,3,-1,NTHU,12,-1,AMU,3,-1,CUUI,2,-1,IITB,3,-1,IPN,3,-1,PKU,3,-1,RAC,3,-1,SJTU,13,-1,UFC,3,-1,UMC,13,-1,CAMB,11,-1,SOURCE,3,-1,NUCLEA,1
Complex,simple,21,-1,21,GLEU,-1,POST,14,-1,NTHU,1,-1,AMU,1,-1,CUUI,13,-1,IITB,1,-1,IPN,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,SOURCE,1,-1,NUCLEA,1
Complex,simple,23,-1,23,GLEU,-1,POST,1,-1,NTHU,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,SOURCE,1,-1,NUCLEA,1
Complex,simple,24,-1,24,GLEU,-1,POST,5,-1,NTHU,5,-1,AMU,5,-1,CUUI,5,-1,IITB,5,-1,IPN,5,-1,PKU,1,-1,RAC,5,-1,SJTU,5,-1,UFC,5,-1,UMC,4,-1,CAMB,1,-1,SOURCE,5,-1,NUCLEA,1
Complex,simple,25,-1,25,GLEU,-1,POST,10,-1,NTHU,3,-1,AMU,10,-1,CUUI,10,-1,IITB,3,-1,IPN,3,-1,PKU,10,-1,RAC,3,-1,SJTU,3,-1,UFC,3,-1,UMC,2,-1,CAMB,14,-1,SOURCE,3,-1,NUCLEA,1
Complex,simple,27,-1,27,GLEU,-1,POST,2,-1,NTHU,2,-1,AMU,2,-1,CUUI,2,-1,IITB,2,-1,IPN,14,-1,PKU,2,-1,RAC,2,-1,SJTU,2,-1,UFC,2,-1,UMC,2,-1,CAMB,2,-1,SOURCE,2,-1,NUCLEA,1
Complex,simple,28,-1,28,GLEU,-1,POST,3,-1,NTHU,3,-1,AMU,9,-1,CUUI,5,-1,IITB,10,-1,IPN,14,-1,PKU,7,-1,RAC,6,-1,SJTU,10,-1,UFC,10,-1,UMC,8,-1,CAMB,2,-1,SOURCE,10,-1,NUCLEA,1
Complex,simple,29,-1,29,GLEU,-1,POST,4,-1,NTHU,14,-1,AMU,6,-1,CUUI,8,-1,IITB,8,-1,IPN,8,-1,PKU,1,-1,RAC,2,-1,SJTU,8,-1,UFC,8,-1,UMC,6,-1,CAMB,5,-1,SOURCE,8,-1,NUCLEA,2
Complex,simple,30,-1,30,GLEU,-1,POST,9,-1,NTHU,4,-1,AMU,3,-1,CUUI,8,-1,IITB,10,-1,IPN,14,-1,PKU,2,-1,RAC,5,-1,SJTU,10,-1,UFC,10,-1,UMC,7,-1,CAMB,6,-1,SOURCE,10,-1,NUCLEA,1
Complex,simple,32,-1,32,GLEU,-1,POST,4,-1,NTHU,7,-1,AMU,7,-1,CUUI,7,-1,IITB,7,-1,IPN,7,-1,PKU,4,-1,RAC,4,-1,SJTU,7,-1,UFC,7,-1,UMC,2,-1,CAMB,2,-1,SOURCE,7,-1,NUCLEA,1
Complex,simple,33,-1,33,GLEU,-1,POST,1,-1,NTHU,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,PKU,1,-1,RAC,14,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,13,-1,SOURCE,1,-1,NUCLEA,1
Complex,simple,34,-1,34,GLEU,-1,POST,1,-1,NTHU,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,SOURCE,1,-1,NUCLEA,1
Complex,simple,36,-1,36,GLEU,-1,POST,7,-1,NTHU,8,-1,AMU,6,-1,CUUI,4,-1,IITB,10,-1,IPN,14,-1,PKU,5,-1,RAC,9,-1,SJTU,10,-1,UFC,10,-1,UMC,1,-1,CAMB,3,-1,SOURCE,10,-1,NUCLEA,2
Complex,simple,38,-1,38,GLEU,-1,POST,9,-1,NTHU,14,-1,AMU,1,-1,CUUI,12,-1,IITB,13,-1,IPN,7,-1,PKU,3,-1,RAC,6,-1,SJTU,10,-1,UFC,3,-1,UMC,5,-1,CAMB,1,-1,SOURCE,10,-1,NUCLEA,8
Complex,simple,39,-1,39,GLEU,-1,POST,13,-1,NTHU,5,-1,AMU,2,-1,CUUI,14,-1,IITB,5,-1,IPN,5,-1,PKU,5,-1,RAC,3,-1,SJTU,4,-1,UFC,5,-1,UMC,12,-1,CAMB,11,-1,SOURCE,5,-1,NUCLEA,1
Complex,simple,40,-1,40,GLEU,-1,POST,9,-1,NTHU,14,-1,AMU,10,-1,CUUI,13,-1,IITB,3,-1,IPN,3,-1,PKU,12,-1,RAC,11,-1,SJTU,3,-1,UFC,3,-1,UMC,1,-1,CAMB,3,-1,SOURCE,3,-1,NUCLEA,2
Complex,simple,41,-1,41,GLEU,-1,POST,10,-1,NTHU,9,-1,AMU,11,-1,CUUI,14,-1,IITB,3,-1,IPN,3,-1,PKU,11,-1,RAC,2,-1,SJTU,3,-1,UFC,3,-1,UMC,13,-1,CAMB,3,-1,SOURCE,3,-1,NUCLEA,1
Complex,simple,43,-1,43,GLEU,-1,POST,11,-1,NTHU,12,-1,AMU,12,-1,CUUI,9,-1,IITB,1,-1,IPN,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,9,-1,CAMB,14,-1,SOURCE,1,-1,NUCLEA,1
Complex,simple,44,-1,44,GLEU,-1,POST,13,-1,NTHU,11,-1,AMU,9,-1,CUUI,10,-1,IITB,1,-1,IPN,1,-1,PKU,1,-1,RAC,8,-1,SJTU,12,-1,UFC,1,-1,UMC,14,-1,CAMB,1,-1,SOURCE,1,-1,NUCLEA,1
Complex,simple,45,-1,45,GLEU,-1,POST,4,-1,NTHU,14,-1,AMU,4,-1,CUUI,4,-1,IITB,4,-1,IPN,4,-1,PKU,1,-1,RAC,1,-1,SJTU,4,-1,UFC,4,-1,UMC,4,-1,CAMB,13,-1,SOURCE,4,-1,NUCLEA,1
Complex,simple,46,-1,46,GLEU,-1,POST,3,-1,NTHU,11,-1,AMU,13,-1,CUUI,10,-1,IITB,5,-1,IPN,5,-1,PKU,12,-1,RAC,14,-1,SJTU,5,-1,UFC,5,-1,UMC,4,-1,CAMB,2,-1,SOURCE,5,-1,NUCLEA,1
Complex,simple,47,-1,47,GLEU,-1,POST,5,-1,NTHU,1,-1,AMU,1,-1,CUUI,5,-1,IITB,5,-1,IPN,4,-1,PKU,5,-1,RAC,5,-1,SJTU,5,-1,UFC,5,-1,UMC,5,-1,CAMB,5,-1,SOURCE,5,-1,NUCLEA,1
Complex,simple,48,-1,48,GLEU,-1,POST,3,-1,NTHU,6,-1,AMU,4,-1,CUUI,5,-1,IITB,10,-1,IPN,10,-1,PKU,2,-1,RAC,8,-1,SJTU,9,-1,UFC,10,-1,UMC,14,-1,CAMB,7,-1,SOURCE,10,-1,NUCLEA,1
Complex,simple,49,-1,49,GLEU,-1,POST,5,-1,NTHU,4,-1,AMU,6,-1,CUUI,12,-1,IITB,7,-1,IPN,7,-1,PKU,1,-1,RAC,2,-1,SJTU,7,-1,UFC,7,-1,UMC,12,-1,CAMB,12,-1,SOURCE,7,-1,NUCLEA,3
Complex,simple,52,-1,52,GLEU,-1,POST,12,-1,NTHU,6,-1,AMU,9,-1,CUUI,3,-1,IITB,10,-1,IPN,6,-1,PKU,5,-1,RAC,6,-1,SJTU,10,-1,UFC,13,-1,UMC,1,-1,CAMB,2,-1,SOURCE,13,-1,NUCLEA,4
Complex,simple,53,-1,53,GLEU,-1,POST,2,-1,NTHU,8,-1,AMU,5,-1,CUUI,6,-1,IITB,11,-1,IPN,11,-1,PKU,7,-1,RAC,3,-1,SJTU,9,-1,UFC,11,-1,UMC,10,-1,CAMB,4,-1,SOURCE,11,-1,NUCLEA,1
Complex,simple,54,-1,54,GLEU,-1,POST,1,-1,NTHU,5,-1,AMU,11,-1,CUUI,5,-1,IITB,5,-1,IPN,14,-1,PKU,2,-1,RAC,4,-1,SJTU,5,-1,UFC,5,-1,UMC,12,-1,CAMB,12,-1,SOURCE,5,-1,NUCLEA,2
Complex,simple,55,-1,55,GLEU,-1,POST,14,-1,NTHU,7,-1,AMU,2,-1,CUUI,13,-1,IITB,7,-1,IPN,7,-1,PKU,3,-1,RAC,6,-1,SJTU,7,-1,UFC,7,-1,UMC,4,-1,CAMB,5,-1,SOURCE,7,-1,NUCLEA,1
Complex,simple,56,-1,56,GLEU,-1,POST,4,-1,NTHU,13,-1,AMU,14,-1,CUUI,10,-1,IITB,6,-1,IPN,1,-1,PKU,1,-1,RAC,5,-1,SJTU,6,-1,UFC,6,-1,UMC,12,-1,CAMB,10,-1,SOURCE,6,-1,NUCLEA,3
Complex,simple,57,-1,57,GLEU,-1,POST,14,-1,NTHU,10,-1,AMU,7,-1,CUUI,4,-1,IITB,3,-1,IPN,10,-1,PKU,9,-1,RAC,8,-1,SJTU,5,-1,UFC,10,-1,UMC,6,-1,CAMB,2,-1,SOURCE,10,-1,NUCLEA,1
Complex,simple,60,-1,60,GLEU,-1,POST,1,-1,NTHU,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,SOURCE,1,-1,NUCLEA,1
Complex,simple,61,-1,61,GLEU,-1,POST,4,-1,NTHU,3,-1,AMU,5,-1,CUUI,13,-1,IITB,5,-1,IPN,14,-1,PKU,5,-1,RAC,5,-1,SJTU,5,-1,UFC,5,-1,UMC,5,-1,CAMB,1,-1,SOURCE,5,-1,NUCLEA,1
Complex,simple,62,-1,62,GLEU,-1,POST,13,-1,NTHU,3,-1,AMU,12,-1,CUUI,2,-1,IITB,3,-1,IPN,11,-1,PKU,3,-1,RAC,3,-1,SJTU,3,-1,UFC,3,-1,UMC,14,-1,CAMB,1,-1,SOURCE,3,-1,NUCLEA,3
Complex,simple,63,-1,63,GLEU,-1,POST,9,-1,NTHU,8,-1,AMU,3,-1,CUUI,6,-1,IITB,10,-1,IPN,10,-1,PKU,2,-1,RAC,7,-1,SJTU,10,-1,UFC,10,-1,UMC,5,-1,CAMB,4,-1,SOURCE,10,-1,NUCLEA,1
Complex,simple,64,-1,64,GLEU,-1,POST,14,-1,NTHU,13,-1,AMU,5,-1,CUUI,7,-1,IITB,9,-1,IPN,2,-1,PKU,2,-1,RAC,5,-1,SJTU,9,-1,UFC,9,-1,UMC,8,-1,CAMB,4,-1,SOURCE,9,-1,NUCLEA,1
Complex,simple,65,-1,65,GLEU,-1,POST,14,-1,NTHU,9,-1,AMU,3,-1,CUUI,10,-1,IITB,11,-1,IPN,11,-1,PKU,5,-1,RAC,4,-1,SJTU,7,-1,UFC,5,-1,UMC,7,-1,CAMB,2,-1,SOURCE,11,-1,NUCLEA,1
Complex,simple,66,-1,66,GLEU,-1,POST,11,-1,NTHU,13,-1,AMU,4,-1,CUUI,3,-1,IITB,4,-1,IPN,14,-1,PKU,2,-1,RAC,12,-1,SJTU,4,-1,UFC,4,-1,UMC,4,-1,CAMB,10,-1,SOURCE,4,-1,NUCLEA,1
Complex,simple,67,-1,67,GLEU,-1,POST,2,-1,NTHU,14,-1,AMU,2,-1,CUUI,2,-1,IITB,2,-1,IPN,2,-1,PKU,2,-1,RAC,2,-1,SJTU,2,-1,UFC,2,-1,UMC,2,-1,CAMB,1,-1,SOURCE,2,-1,NUCLEA,2
Complex,simple,68,-1,68,GLEU,-1,POST,1,-1,NTHU,7,-1,AMU,7,-1,CUUI,5,-1,IITB,7,-1,IPN,7,-1,PKU,4,-1,RAC,2,-1,SJTU,7,-1,UFC,7,-1,UMC,7,-1,CAMB,6,-1,SOURCE,7,-1,NUCLEA,3
Complex,simple,69,-1,69,GLEU,-1,POST,14,-1,NTHU,7,-1,AMU,7,-1,CUUI,4,-1,IITB,7,-1,IPN,7,-1,PKU,4,-1,RAC,7,-1,SJTU,4,-1,UFC,7,-1,UMC,3,-1,CAMB,2,-1,SOURCE,7,-1,NUCLEA,1
Complex,simple,70,-1,70,GLEU,-1,POST,10,-1,NTHU,13,-1,AMU,14,-1,CUUI,1,-1,IITB,2,-1,IPN,10,-1,PKU,10,-1,RAC,2,-1,SJTU,9,-1,UFC,2,-1,UMC,2,-1,CAMB,2,-1,SOURCE,2,-1,NUCLEA,2
Complex,simple,71,-1,71,GLEU,-1,POST,14,-1,NTHU,4,-1,AMU,1,-1,CUUI,3,-1,IITB,4,-1,IPN,4,-1,PKU,4,-1,RAC,4,-1,SJTU,4,-1,UFC,4,-1,UMC,4,-1,CAMB,13,-1,SOURCE,4,-1,NUCLEA,1
Complex,simple,72,-1,72,GLEU,-1,POST,1,-1,NTHU,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,14,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,SOURCE,1,-1,NUCLEA,1
Complex,simple,73,-1,73,GLEU,-1,POST,4,-1,NTHU,3,-1,AMU,9,-1,CUUI,4,-1,IITB,9,-1,IPN,9,-1,PKU,7,-1,RAC,2,-1,SJTU,9,-1,UFC,9,-1,UMC,4,-1,CAMB,8,-1,SOURCE,9,-1,NUCLEA,1
Complex,simple,75,-1,75,GLEU,-1,POST,1,-1,NTHU,5,-1,AMU,6,-1,CUUI,4,-1,IITB,6,-1,IPN,14,-1,PKU,12,-1,RAC,6,-1,SJTU,6,-1,UFC,6,-1,UMC,1,-1,CAMB,12,-1,SOURCE,6,-1,NUCLEA,1
Complex,simple,76,-1,76,GLEU,-1,POST,1,-1,NTHU,6,-1,AMU,1,-1,CUUI,13,-1,IITB,6,-1,IPN,6,-1,PKU,1,-1,RAC,14,-1,SJTU,6,-1,UFC,6,-1,UMC,6,-1,CAMB,5,-1,SOURCE,6,-1,NUCLEA,1
Complex,simple,78,-1,78,GLEU,-1,POST,1,-1,NTHU,5,-1,AMU,5,-1,CUUI,4,-1,IITB,5,-1,IPN,14,-1,PKU,5,-1,RAC,1,-1,SJTU,5,-1,UFC,5,-1,UMC,13,-1,CAMB,1,-1,SOURCE,5,-1,NUCLEA,5
Complex,simple,79,-1,79,GLEU,-1,POST,13,-1,NTHU,14,-1,AMU,2,-1,CUUI,12,-1,IITB,4,-1,IPN,4,-1,PKU,4,-1,RAC,4,-1,SJTU,4,-1,UFC,4,-1,UMC,4,-1,CAMB,3,-1,SOURCE,4,-1,NUCLEA,1
Complex,simple,80,-1,80,GLEU,-1,POST,1,-1,NTHU,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,13,-1,CAMB,13,-1,SOURCE,1,-1,NUCLEA,1
Complex,simple,81,-1,81,GLEU,-1,POST,1,-1,NTHU,1,-1,AMU,13,-1,CUUI,1,-1,IITB,1,-1,IPN,13,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,SOURCE,1,-1,NUCLEA,1
Complex,simple,83,-1,83,GLEU,-1,POST,10,-1,NTHU,10,-1,AMU,1,-1,CUUI,13,-1,IITB,1,-1,IPN,1,-1,PKU,1,-1,RAC,12,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,14,-1,SOURCE,1,-1,NUCLEA,1
Complex,simple,84,-1,84,GLEU,-1,POST,2,-1,NTHU,12,-1,AMU,7,-1,CUUI,10,-1,IITB,9,-1,IPN,2,-1,PKU,8,-1,RAC,11,-1,SJTU,2,-1,UFC,2,-1,UMC,14,-1,CAMB,1,-1,SOURCE,2,-1,NUCLEA,13
Complex,simple,86,-1,86,GLEU,-1,POST,13,-1,NTHU,14,-1,AMU,4,-1,CUUI,4,-1,IITB,4,-1,IPN,12,-1,PKU,10,-1,RAC,10,-1,SJTU,2,-1,UFC,4,-1,UMC,4,-1,CAMB,3,-1,SOURCE,4,-1,NUCLEA,1
Complex,simple,87,-1,87,GLEU,-1,POST,13,-1,NTHU,14,-1,AMU,1,-1,CUUI,12,-1,IITB,6,-1,IPN,10,-1,PKU,1,-1,RAC,4,-1,SJTU,5,-1,UFC,6,-1,UMC,9,-1,CAMB,11,-1,SOURCE,6,-1,NUCLEA,1
Complex,simple,88,-1,88,GLEU,-1,POST,1,-1,NTHU,2,-1,AMU,2,-1,CUUI,2,-1,IITB,2,-1,IPN,2,-1,PKU,2,-1,RAC,2,-1,SJTU,13,-1,UFC,2,-1,UMC,2,-1,CAMB,13,-1,SOURCE,2,-1,NUCLEA,2
Complex,simple,90,-1,90,GLEU,-1,POST,3,-1,NTHU,3,-1,AMU,1,-1,CUUI,3,-1,IITB,3,-1,IPN,3,-1,PKU,3,-1,RAC,3,-1,SJTU,3,-1,UFC,3,-1,UMC,3,-1,CAMB,1,-1,SOURCE,3,-1,NUCLEA,3
Complex,simple,91,-1,91,GLEU,-1,POST,7,-1,NTHU,4,-1,AMU,3,-1,CUUI,1,-1,IITB,10,-1,IPN,10,-1,PKU,8,-1,RAC,5,-1,SJTU,10,-1,UFC,10,-1,UMC,9,-1,CAMB,6,-1,SOURCE,10,-1,NUCLEA,2
Complex,simple,92,-1,92,GLEU,-1,POST,2,-1,NTHU,10,-1,AMU,10,-1,CUUI,2,-1,IITB,2,-1,IPN,2,-1,PKU,2,-1,RAC,10,-1,SJTU,2,-1,UFC,2,-1,UMC,10,-1,CAMB,14,-1,SOURCE,2,-1,NUCLEA,1
Complex,simple,94,-1,94,GLEU,-1,POST,1,-1,NTHU,4,-1,AMU,4,-1,CUUI,7,-1,IITB,9,-1,IPN,9,-1,PKU,3,-1,RAC,2,-1,SJTU,9,-1,UFC,9,-1,UMC,9,-1,CAMB,4,-1,SOURCE,9,-1,NUCLEA,8
Complex,simple,95,-1,95,GLEU,-1,POST,1,-1,NTHU,3,-1,AMU,13,-1,CUUI,6,-1,IITB,6,-1,IPN,6,-1,PKU,4,-1,RAC,4,-1,SJTU,6,-1,UFC,6,-1,UMC,14,-1,CAMB,1,-1,SOURCE,6,-1,NUCLEA,6
Complex,simple,96,-1,96,GLEU,-1,POST,2,-1,NTHU,1,-1,AMU,2,-1,CUUI,2,-1,IITB,2,-1,IPN,2,-1,PKU,2,-1,RAC,2,-1,SJTU,2,-1,UFC,2,-1,UMC,2,-1,CAMB,14,-1,SOURCE,2,-1,NUCLEA,2
Complex,simple,97,-1,97,GLEU,-1,POST,5,-1,NTHU,12,-1,AMU,11,-1,CUUI,2,-1,IITB,5,-1,IPN,5,-1,PKU,4,-1,RAC,13,-1,SJTU,5,-1,UFC,5,-1,UMC,3,-1,CAMB,14,-1,SOURCE,5,-1,NUCLEA,1
Complex,simple,98,-1,98,GLEU,-1,POST,14,-1,NTHU,11,-1,AMU,2,-1,CUUI,12,-1,IITB,2,-1,IPN,2,-1,PKU,12,-1,RAC,2,-1,SJTU,2,-1,UFC,2,-1,UMC,2,-1,CAMB,1,-1,SOURCE,2,-1,NUCLEA,2
Complex,simple,100,-1,100,GLEU,-1,POST,4,-1,NTHU,4,-1,AMU,4,-1,CUUI,4,-1,IITB,4,-1,IPN,4,-1,PKU,4,-1,RAC,2,-1,SJTU,4,-1,UFC,4,-1,UMC,4,-1,CAMB,3,-1,SOURCE,4,-1,NUCLEA,1
Complex,simple,101,-1,101,GLEU,-1,POST,1,-1,NTHU,5,-1,AMU,14,-1,CUUI,4,-1,IITB,6,-1,IPN,6,-1,PKU,6,-1,RAC,13,-1,SJTU,6,-1,UFC,6,-1,UMC,6,-1,CAMB,1,-1,SOURCE,6,-1,NUCLEA,1
Complex,simple,102,-1,102,GLEU,-1,POST,14,-1,NTHU,1,-1,AMU,13,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,PKU,1,-1,RAC,11,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,10,-1,SOURCE,1,-1,NUCLEA,12
Complex,simple,103,-1,103,GLEU,-1,POST,14,-1,NTHU,2,-1,AMU,4,-1,CUUI,3,-1,IITB,8,-1,IPN,5,-1,PKU,8,-1,RAC,12,-1,SJTU,13,-1,UFC,8,-1,UMC,7,-1,CAMB,6,-1,SOURCE,8,-1,NUCLEA,1
Complex,simple,106,-1,106,GLEU,-1,POST,12,-1,NTHU,12,-1,AMU,5,-1,CUUI,1,-1,IITB,5,-1,IPN,14,-1,PKU,5,-1,RAC,11,-1,SJTU,5,-1,UFC,5,-1,UMC,3,-1,CAMB,3,-1,SOURCE,5,-1,NUCLEA,1
Complex,simple,107,-1,107,GLEU,-1,POST,2,-1,NTHU,6,-1,AMU,14,-1,CUUI,3,-1,IITB,6,-1,IPN,6,-1,PKU,6,-1,RAC,4,-1,SJTU,6,-1,UFC,6,-1,UMC,13,-1,CAMB,5,-1,SOURCE,6,-1,NUCLEA,1
Complex,simple,108,-1,108,GLEU,-1,POST,4,-1,NTHU,4,-1,AMU,2,-1,CUUI,4,-1,IITB,9,-1,IPN,8,-1,PKU,2,-1,RAC,4,-1,SJTU,9,-1,UFC,9,-1,UMC,9,-1,CAMB,14,-1,SOURCE,9,-1,NUCLEA,1
Complex,simple,109,-1,109,GLEU,-1,POST,13,-1,NTHU,14,-1,AMU,7,-1,CUUI,4,-1,IITB,7,-1,IPN,7,-1,PKU,2,-1,RAC,12,-1,SJTU,4,-1,UFC,7,-1,UMC,4,-1,CAMB,2,-1,SOURCE,7,-1,NUCLEA,1
Complex,simple,110,-1,110,GLEU,-1,POST,1,-1,NTHU,1,-1,AMU,14,-1,CUUI,1,-1,IITB,1,-1,IPN,10,-1,PKU,1,-1,RAC,1,-1,SJTU,12,-1,UFC,1,-1,UMC,13,-1,CAMB,11,-1,SOURCE,1,-1,NUCLEA,1
Complex,simple,111,-1,111,GLEU,-1,POST,12,-1,NTHU,1,-1,AMU,3,-1,CUUI,5,-1,IITB,5,-1,IPN,5,-1,PKU,5,-1,RAC,13,-1,SJTU,5,-1,UFC,5,-1,UMC,14,-1,CAMB,4,-1,SOURCE,5,-1,NUCLEA,1
